"subject" "label" "activity" "measurement" "average"
1 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-mean()-Y" -0.988984455849057
1 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-mean()-Z" -0.980773122830189
1 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-std()-X" -0.987497128679245
1 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-std()-Y" -0.987107727735849
1 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-std()-Z" -0.98234533
1 5 "STANDING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-mean()" -0.99254247754717
1 5 "STANDING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-std()" -0.992536003396226
1 5 "STANDING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-mean()" -0.994815376981132
1 5 "STANDING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-std()" -0.994671123207547
1 5 "STANDING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-mean()" -0.984617623396226
1 5 "STANDING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-std()" -0.978466072075472
1 5 "STANDING" "TimeDomain.BodyAcceleration-mean()-X" 0.278917629056604
1 5 "STANDING" "TimeDomain.BodyAcceleration-mean()-Y" -0.0161375901037736
1 5 "STANDING" "TimeDomain.BodyAcceleration-mean()-Z" -0.110601817735849
1 5 "STANDING" "TimeDomain.BodyAcceleration-std()-X" -0.995759901509434
1 5 "STANDING" "TimeDomain.BodyAcceleration-std()-Y" -0.973190056415094
1 5 "STANDING" "TimeDomain.BodyAcceleration-std()-Z" -0.979775876981132
1 5 "STANDING" "TimeDomain.BodyAccelerationJerk-mean()-X" 0.0753766542264151
1 5 "STANDING" "TimeDomain.BodyAccelerationJerk-mean()-Y" 0.00797573092830189
1 5 "STANDING" "TimeDomain.BodyAccelerationJerk-mean()-Z" -0.00368524954709434
1 5 "STANDING" "TimeDomain.BodyAccelerationJerk-std()-X" -0.994604542264151
1 5 "STANDING" "TimeDomain.BodyAccelerationJerk-std()-Y" -0.98564873245283
1 5 "STANDING" "TimeDomain.BodyAccelerationJerk-std()-Z" -0.992251177358491
1 5 "STANDING" "TimeDomain.BodyAccelerationJerkMagnitude-mean()" -0.992367790566038
1 5 "STANDING" "TimeDomain.BodyAccelerationJerkMagnitude-std()" -0.993096209433962
1 5 "STANDING" "TimeDomain.BodyAccelerationMagnitude-mean()" -0.984278207358491
1 5 "STANDING" "TimeDomain.BodyAccelerationMagnitude-std()" -0.981942928867925
1 5 "STANDING" "TimeDomain.BodyAngularAcceleration-mean()-X" -0.0996092129056604
1 5 "STANDING" "TimeDomain.BodyAngularAcceleration-mean()-Y" -0.0440627877924528
1 5 "STANDING" "TimeDomain.BodyAngularAcceleration-mean()-Z" -0.0489505466716981
1 5 "STANDING" "TimeDomain.BodyAngularAcceleration-std()-X" -0.992945106981132
1 5 "STANDING" "TimeDomain.BodyAngularAcceleration-std()-Y" -0.995137917358491
1 5 "STANDING" "TimeDomain.BodyAngularAcceleration-std()-Z" -0.992108467169811
1 5 "STANDING" "TimeDomain.BodyAngularAccelerationMagnitude-mean()" -0.994966790566038
1 5 "STANDING" "TimeDomain.BodyAngularAccelerationMagnitude-std()" -0.994733238679245
1 5 "STANDING" "TimeDomain.BodyAngularSpeed-mean()-X" -0.0239877347979245
1 5 "STANDING" "TimeDomain.BodyAngularSpeed-mean()-Y" -0.0593972209811321
1 5 "STANDING" "TimeDomain.BodyAngularSpeed-mean()-Z" 0.074800751
1 5 "STANDING" "TimeDomain.BodyAngularSpeed-std()-X" -0.987191946603774
1 5 "STANDING" "TimeDomain.BodyAngularSpeed-std()-Y" -0.98773444
1 5 "STANDING" "TimeDomain.BodyAngularSpeed-std()-Z" -0.980645626981132
1 5 "STANDING" "TimeDomain.BodyAngularSpeedMagnitude-mean()" -0.976493792830189
1 5 "STANDING" "TimeDomain.BodyAngularSpeedMagnitude-std()" -0.978690028679245
1 5 "STANDING" "TimeDomain.GravityAcceleration-mean()-X" 0.942952000377358
1 5 "STANDING" "TimeDomain.GravityAcceleration-mean()-Y" -0.272983832264151
1 5 "STANDING" "TimeDomain.GravityAcceleration-mean()-Z" 0.0134905823226415
1 5 "STANDING" "TimeDomain.GravityAcceleration-std()-X" -0.99376298509434
1 5 "STANDING" "TimeDomain.GravityAcceleration-std()-Y" -0.981225957924528
1 5 "STANDING" "TimeDomain.GravityAcceleration-std()-Z" -0.976324063584906
1 5 "STANDING" "TimeDomain.GravityAccelerationMagnitude-mean()" -0.984278207358491
1 5 "STANDING" "TimeDomain.GravityAccelerationMagnitude-std()" -0.981942928867925
1 6 "LAYING" "FrequencyDomain.BodyAcceleration-mean()-X" -0.9390990524
1 6 "LAYING" "FrequencyDomain.BodyAcceleration-mean()-Y" -0.86706520518
1 6 "LAYING" "FrequencyDomain.BodyAcceleration-mean()-Z" -0.8826668762
1 6 "LAYING" "FrequencyDomain.BodyAcceleration-std()-X" -0.9244374346
1 6 "LAYING" "FrequencyDomain.BodyAcceleration-std()-Y" -0.8336255561
1 6 "LAYING" "FrequencyDomain.BodyAcceleration-std()-Z" -0.81289155944
1 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-mean()-X" -0.9570738838
1 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-mean()-Y" -0.9224626098
1 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-mean()-Z" -0.9480609042
1 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-std()-X" -0.9641607086
1 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-std()-Y" -0.9322178704
1 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-std()-Z" -0.9605869872
1 6 "LAYING" "FrequencyDomain.BodyAccelerationMagnitude-mean()" -0.8617676481
1 6 "LAYING" "FrequencyDomain.BodyAccelerationMagnitude-std()" -0.7983009404
1 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-mean()-X" -0.850249174586
1 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-mean()-Y" -0.9521914948
1 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-mean()-Z" -0.909302721
1 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-std()-X" -0.8822964508
1 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-std()-Y" -0.9512320494
1 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-std()-Z" -0.9165825082
1 6 "LAYING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-mean()" -0.9333003608
1 6 "LAYING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-std()" -0.9218039756
1 6 "LAYING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-mean()" -0.9423669466
1 6 "LAYING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-std()" -0.9326606676
1 6 "LAYING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-mean()" -0.8621901854
1 6 "LAYING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-std()" -0.82431943968
1 6 "LAYING" "TimeDomain.BodyAcceleration-mean()-X" 0.22159824394
1 6 "LAYING" "TimeDomain.BodyAcceleration-mean()-Y" -0.0405139534294
1 6 "LAYING" "TimeDomain.BodyAcceleration-mean()-Z" -0.11320355358
1 6 "LAYING" "TimeDomain.BodyAcceleration-std()-X" -0.9280564692
1 6 "LAYING" "TimeDomain.BodyAcceleration-std()-Y" -0.83682740562
1 6 "LAYING" "TimeDomain.BodyAcceleration-std()-Z" -0.826061401628
1 6 "LAYING" "TimeDomain.BodyAccelerationJerk-mean()-X" 0.0810865342
1 6 "LAYING" "TimeDomain.BodyAccelerationJerk-mean()-Y" 0.0038382040088
1 6 "LAYING" "TimeDomain.BodyAccelerationJerk-mean()-Z" 0.010834236361
1 6 "LAYING" "TimeDomain.BodyAccelerationJerk-std()-X" -0.958482112
1 6 "LAYING" "TimeDomain.BodyAccelerationJerk-std()-Y" -0.9241492736
1 6 "LAYING" "TimeDomain.BodyAccelerationJerk-std()-Z" -0.9548551108
1 6 "LAYING" "TimeDomain.BodyAccelerationJerkMagnitude-mean()" -0.9543962646
1 6 "LAYING" "TimeDomain.BodyAccelerationJerkMagnitude-std()" -0.9282456284
1 6 "LAYING" "TimeDomain.BodyAccelerationMagnitude-mean()" -0.8419291525
1 6 "LAYING" "TimeDomain.BodyAccelerationMagnitude-std()" -0.79514486386
1 6 "LAYING" "TimeDomain.BodyAngularAcceleration-mean()-X" -0.107270949192
1 6 "LAYING" "TimeDomain.BodyAngularAcceleration-mean()-Y" -0.04151728689
1 6 "LAYING" "TimeDomain.BodyAngularAcceleration-mean()-Z" -0.0740501211
1 6 "LAYING" "TimeDomain.BodyAngularAcceleration-std()-X" -0.9186085208
1 6 "LAYING" "TimeDomain.BodyAngularAcceleration-std()-Y" -0.9679072436
1 6 "LAYING" "TimeDomain.BodyAngularAcceleration-std()-Z" -0.9577901596
1 6 "LAYING" "TimeDomain.BodyAngularAccelerationMagnitude-mean()" -0.96346103
1 6 "LAYING" "TimeDomain.BodyAngularAccelerationMagnitude-std()" -0.9358409828
1 6 "LAYING" "TimeDomain.BodyAngularSpeed-mean()-X" -0.016553093978
1 6 "LAYING" "TimeDomain.BodyAngularSpeed-mean()-Y" -0.064486124088
1 6 "LAYING" "TimeDomain.BodyAngularSpeed-mean()-Z" 0.14868943626
1 6 "LAYING" "TimeDomain.BodyAngularSpeed-std()-X" -0.87354386782
1 6 "LAYING" "TimeDomain.BodyAngularSpeed-std()-Y" -0.9510904402
1 6 "LAYING" "TimeDomain.BodyAngularSpeed-std()-Z" -0.9082846626
1 6 "LAYING" "TimeDomain.BodyAngularSpeedMagnitude-mean()" -0.874759548
1 6 "LAYING" "TimeDomain.BodyAngularSpeedMagnitude-std()" -0.81901016976
1 6 "LAYING" "TimeDomain.GravityAcceleration-mean()-X" -0.24888179828
1 6 "LAYING" "TimeDomain.GravityAcceleration-mean()-Y" 0.70554977346
1 6 "LAYING" "TimeDomain.GravityAcceleration-mean()-Z" 0.4458177198
1 6 "LAYING" "TimeDomain.GravityAcceleration-std()-X" -0.8968300184
1 6 "LAYING" "TimeDomain.GravityAcceleration-std()-Y" -0.90772000676
1 6 "LAYING" "TimeDomain.GravityAcceleration-std()-Z" -0.85236629022
1 6 "LAYING" "TimeDomain.GravityAccelerationMagnitude-mean()" -0.8419291525
1 6 "LAYING" "TimeDomain.GravityAccelerationMagnitude-std()" -0.79514486386
2 1 "WALKING" "FrequencyDomain.BodyAcceleration-mean()-X" -0.346048161016949
2 1 "WALKING" "FrequencyDomain.BodyAcceleration-mean()-Y" -0.0219048103322034
2 1 "WALKING" "FrequencyDomain.BodyAcceleration-mean()-Z" -0.453806369830508
2 1 "WALKING" "FrequencyDomain.BodyAcceleration-std()-X" -0.457651383728814
2 1 "WALKING" "FrequencyDomain.BodyAcceleration-std()-Y" -0.16921968620339
2 1 "WALKING" "FrequencyDomain.BodyAcceleration-std()-Z" -0.455222146440678
2 1 "WALKING" "FrequencyDomain.BodyAccelerationJerk-mean()-X" -0.304615322881356
2 1 "WALKING" "FrequencyDomain.BodyAccelerationJerk-mean()-Y" -0.0787640836610169
2 1 "WALKING" "FrequencyDomain.BodyAccelerationJerk-mean()-Z" -0.554956709661017
2 1 "WALKING" "FrequencyDomain.BodyAccelerationJerk-std()-X" -0.31431306340678
2 1 "WALKING" "FrequencyDomain.BodyAccelerationJerk-std()-Y" -0.0153329520084746
2 1 "WALKING" "FrequencyDomain.BodyAccelerationJerk-std()-Z" -0.615898188474576
2 1 "WALKING" "FrequencyDomain.BodyAccelerationMagnitude-mean()" -0.324289427932203
2 1 "WALKING" "FrequencyDomain.BodyAccelerationMagnitude-std()" -0.577105211694915
2 1 "WALKING" "FrequencyDomain.BodyAngularSpeed-mean()-X" -0.429713536101695
2 1 "WALKING" "FrequencyDomain.BodyAngularSpeed-mean()-Y" -0.55477211220339
2 1 "WALKING" "FrequencyDomain.BodyAngularSpeed-mean()-Z" -0.396659907457627
2 1 "WALKING" "FrequencyDomain.BodyAngularSpeed-std()-X" -0.604053019152542
2 1 "WALKING" "FrequencyDomain.BodyAngularSpeed-std()-Y" -0.533046952542373
2 1 "WALKING" "FrequencyDomain.BodyAngularSpeed-std()-Z" -0.559856635084746
2 1 "WALKING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-mean()" -0.169064352813559
2 1 "WALKING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-std()" -0.164091969449153
2 1 "WALKING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-mean()" -0.583249293389831
2 1 "WALKING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-std()" -0.558104554745763
2 1 "WALKING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-mean()" -0.530704814745763
2 1 "WALKING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-std()" -0.651792839661017
2 1 "WALKING" "TimeDomain.BodyAcceleration-mean()-X" 0.276426586440678
2 1 "WALKING" "TimeDomain.BodyAcceleration-mean()-Y" -0.0185949199145763
2 1 "WALKING" "TimeDomain.BodyAcceleration-mean()-Z" -0.105500357966102
2 1 "WALKING" "TimeDomain.BodyAcceleration-std()-X" -0.423642838474576
2 1 "WALKING" "TimeDomain.BodyAcceleration-std()-Y" -0.0780912533118644
2 1 "WALKING" "TimeDomain.BodyAcceleration-std()-Z" -0.425257524915254
2 1 "WALKING" "TimeDomain.BodyAccelerationJerk-mean()-X" 0.0618080696279661
2 1 "WALKING" "TimeDomain.BodyAccelerationJerk-mean()-Y" 0.0182492679288136
2 1 "WALKING" "TimeDomain.BodyAccelerationJerk-mean()-Z" 0.00789533706610169
2 1 "WALKING" "TimeDomain.BodyAccelerationJerk-std()-X" -0.277530462620339
2 1 "WALKING" "TimeDomain.BodyAccelerationJerk-std()-Y" -0.0166022362847458
2 1 "WALKING" "TimeDomain.BodyAccelerationJerk-std()-Z" -0.586090418983051
2 1 "WALKING" "TimeDomain.BodyAccelerationJerkMagnitude-mean()" -0.281424153881356
2 1 "WALKING" "TimeDomain.BodyAccelerationJerkMagnitude-std()" -0.164150985127119
2 1 "WALKING" "TimeDomain.BodyAccelerationMagnitude-mean()" -0.290407593728814
2 1 "WALKING" "TimeDomain.BodyAccelerationMagnitude-std()" -0.422544169322034
2 1 "WALKING" "TimeDomain.BodyAngularAcceleration-mean()-X" -0.0818833429152542
2 1 "WALKING" "TimeDomain.BodyAngularAcceleration-mean()-Y" -0.0538299449067797
2 1 "WALKING" "TimeDomain.BodyAngularAcceleration-mean()-Z" -0.0514939156830508
2 1 "WALKING" "TimeDomain.BodyAngularAcceleration-std()-X" -0.389549831525424
2 1 "WALKING" "TimeDomain.BodyAngularAcceleration-std()-Y" -0.634140436101695
2 1 "WALKING" "TimeDomain.BodyAngularAcceleration-std()-Z" -0.435492677288136
2 1 "WALKING" "TimeDomain.BodyAngularAccelerationMagnitude-mean()" -0.547911950338983
2 1 "WALKING" "TimeDomain.BodyAngularAccelerationMagnitude-std()" -0.557798151355932
2 1 "WALKING" "TimeDomain.BodyAngularSpeed-mean()-X" -0.0530258157347458
2 1 "WALKING" "TimeDomain.BodyAngularSpeed-mean()-Y" -0.0482382316949153
2 1 "WALKING" "TimeDomain.BodyAngularSpeed-mean()-Z" 0.0828336633220339
2 1 "WALKING" "TimeDomain.BodyAngularSpeed-std()-X" -0.561550255762712
2 1 "WALKING" "TimeDomain.BodyAngularSpeed-std()-Y" -0.53845366779661
2 1 "WALKING" "TimeDomain.BodyAngularSpeed-std()-Z" -0.481085535084746
2 1 "WALKING" "TimeDomain.BodyAngularSpeedMagnitude-mean()" -0.446549092881356
2 1 "WALKING" "TimeDomain.BodyAngularSpeedMagnitude-std()" -0.553019916271186
2 1 "WALKING" "TimeDomain.GravityAcceleration-mean()-X" 0.91301733338983
2 1 "WALKING" "TimeDomain.GravityAcceleration-mean()-Y" -0.34660709
2 1 "WALKING" "TimeDomain.GravityAcceleration-mean()-Z" 0.0847270871186441
2 1 "WALKING" "TimeDomain.GravityAcceleration-std()-X" -0.972693201355932
2 1 "WALKING" "TimeDomain.GravityAcceleration-std()-Y" -0.972116879661017
2 1 "WALKING" "TimeDomain.GravityAcceleration-std()-Z" -0.972072847627119
2 1 "WALKING" "TimeDomain.GravityAccelerationMagnitude-mean()" -0.290407593728814
2 1 "WALKING" "TimeDomain.GravityAccelerationMagnitude-std()" -0.422544169322034
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAcceleration-mean()-X" -0.266720933270833
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAcceleration-mean()-Y" 0.00992445881854167
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAcceleration-mean()-Z" -0.281001986202083
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAcceleration-std()-X" -0.320582414375
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAcceleration-std()-Y" 0.0848802791083333
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAcceleration-std()-Z" -0.09454497643125
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationJerk-mean()-X" -0.258639439729167
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationJerk-mean()-Y" -0.1878421317125
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationJerk-mean()-Z" -0.522728063333333
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationJerk-std()-X" -0.365415441458333
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationJerk-std()-Y" -0.243554146666667
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationJerk-std()-Z" -0.625090981458333
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationMagnitude-mean()" -0.14531853915625
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationMagnitude-std()" -0.36672824375
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAngularSpeed-mean()-X" -0.331643577458333
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAngularSpeed-mean()-Y" -0.488086123958333
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAngularSpeed-mean()-Z" -0.248601122
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAngularSpeed-std()-X" -0.476358845625
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAngularSpeed-std()-Y" -0.459758488958333
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAngularSpeed-std()-Z" -0.218072471479167
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-mean()" -0.189511136902083
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-std()" -0.2604238389625
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-mean()" -0.60079849625
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-std()" -0.621820202916667
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-mean()" -0.450612184791667
2 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-std()" -0.438620401875
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAcceleration-mean()-X" 0.247164790395833
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAcceleration-mean()-Y" -0.0214121132045833
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAcceleration-mean()-Z" -0.152513899520833
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAcceleration-std()-X" -0.304376406458333
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAcceleration-std()-Y" 0.108027279889583
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAcceleration-std()-Z" -0.112121021220833
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerk-mean()-X" 0.0744507839572917
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerk-mean()-Y" -0.00970985514333333
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerk-mean()-Z" 0.01948143925
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerk-std()-X" -0.276121886479167
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerk-std()-Y" -0.185648954220833
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerk-std()-Z" -0.5737463525
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerkMagnitude-mean()" -0.321268911041667
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerkMagnitude-std()" -0.21738939458125
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationMagnitude-mean()" -0.107322679520833
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationMagnitude-std()" -0.205977045295833
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAcceleration-mean()-X" -0.0828858001333333
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAcceleration-mean()-Y" -0.0424053708458333
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAcceleration-mean()-Z" -0.0445157481625
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAcceleration-std()-X" -0.464854363125
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAcceleration-std()-Y" -0.645491337708333
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAcceleration-std()-Z" -0.467595961041667
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAccelerationMagnitude-mean()" -0.572816438541667
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAccelerationMagnitude-std()" -0.597291719166667
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-mean()-X" -0.0576912634583333
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-mean()-Y" -0.0320883097395833
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-mean()-Z" 0.0688374021666667
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-std()-X" -0.439253058958333
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-std()-Y" -0.466298336666667
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-std()-Z" -0.163995791679167
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeedMagnitude-mean()" -0.219713472958333
2 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeedMagnitude-std()" -0.377532167604167
2 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-mean()-X" 0.790717418541667
2 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-mean()-Y" -0.416214890416667
2 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-mean()-Z" -0.195888238891667
2 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-std()-X" -0.934407739791667
2 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-std()-Y" -0.92376745375
2 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-std()-Z" -0.878004056875
2 2 "WALKING UPSTAIRS" "TimeDomain.GravityAccelerationMagnitude-mean()" -0.107322679520833
2 2 "WALKING UPSTAIRS" "TimeDomain.GravityAccelerationMagnitude-std()" -0.205977045295833
2 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAcceleration-mean()-X" 0.112841160325532
2 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAcceleration-mean()-Y" 0.278345041765957
2 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAcceleration-mean()-Z" -0.131290772
2 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAcceleration-std()-X" 0.0161046198595745
2 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAcceleration-std()-Y" 0.171973972957447
2 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAcceleration-std()-Z" -0.162032894287234
2 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAccelerationJerk-mean()-X" 0.138120681087234
2 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAccelerationJerk-mean()-Y" 0.0962091607617021
2 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAccelerationJerk-mean()-Z" -0.271498721106383
2 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAccelerationJerk-std()-X" 0.0499590624829787
2 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAccelerationJerk-std()-Y" 0.0808333491276596
2 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAccelerationJerk-std()-Z" -0.408227423191489
2 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAccelerationMagnitude-mean()" 0.293424826591489
2 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAccelerationMagnitude-std()" -0.0214787881723404
2 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAngularSpeed-mean()-X" -0.145775970406383
2 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAngularSpeed-mean()-Y" -0.361913824
2 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAngularSpeed-mean()-Z" -0.0874944736085106
2 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAngularSpeed-std()-X" -0.379436674361702
2 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAngularSpeed-std()-Y" -0.458732747446809
